value,   feasible,   frequency, time, iteration
3504,False,1,344.736337184906,0
200,False,1,344.736337184906,0
500,False,1,344.736337184906,0
2340,False,1,344.736337184906,0
3276,False,1,344.736337184906,0
880,False,1,344.736337184906,0
1624,False,1,344.736337184906,0
2848,False,1,344.736337184906,0
1276,False,1,344.736337184906,0
2248,False,1,344.736337184906,0
2980,False,1,344.736337184906,0
2092,False,1,344.736337184906,0
2700,False,1,344.736337184906,0
1092,False,1,344.736337184906,0
2324,False,1,344.736337184906,0
4352,False,1,344.736337184906,0
5040,False,1,344.736337184906,0
3176,False,1,344.736337184906,0
956,False,1,344.736337184906,0
1544,False,1,344.736337184906,0
2472,False,1,344.736337184906,0
2040,False,1,344.736337184906,0
1892,False,1,344.736337184906,0
2192,False,1,344.736337184906,0
1184,False,1,344.736337184906,0
1060,False,1,344.736337184906,0
2772,False,1,344.736337184906,0
4088,False,1,344.736337184906,0
3516,False,1,344.736337184906,0
1664,False,1,344.736337184906,0
1912,False,1,344.736337184906,0
1824,False,1,344.736337184906,0
2620,False,1,344.736337184906,0
4520,False,1,344.736337184906,0
4424,False,1,344.736337184906,0
3104,False,1,344.736337184906,0
1440,False,1,344.736337184906,0
1048,False,1,344.736337184906,0
1124,False,1,344.736337184906,0
1516,False,1,344.736337184906,0
1392,False,1,344.736337184906,0
2264,False,1,344.736337184906,0
3316,False,1,344.736337184906,0
3960,False,1,344.736337184906,0
416,False,1,344.736337184906,0
3220,False,1,344.736337184906,0
2752,False,1,344.736337184906,0
2468,False,1,344.736337184906,0
500,False,1,344.736337184906,0
1604,False,1,344.736337184906,0
876,False,1,344.736337184906,0
4260,False,1,344.736337184906,0
2852,False,1,344.736337184906,0
3656,False,1,344.736337184906,0
700,False,1,344.736337184906,0
1720,False,1,344.736337184906,0
4820,False,1,344.736337184906,0
3848,False,1,344.736337184906,0
5292,False,1,344.736337184906,0
1760,False,1,344.736337184906,0
4136,False,1,344.736337184906,0
2112,False,1,344.736337184906,0
4144,False,1,344.736337184906,0
3268,False,1,344.736337184906,0
860,False,1,344.736337184906,0
3028,False,1,344.736337184906,0
2092,False,1,344.736337184906,0
5992,False,1,344.736337184906,0
1664,False,1,344.736337184906,0
3272,False,1,344.736337184906,0
3756,False,1,344.736337184906,0
4632,False,1,344.736337184906,0
3624,False,1,344.736337184906,0
3128,False,1,344.736337184906,0
4664,False,1,344.736337184906,0
2708,False,1,344.736337184906,0
2112,False,1,344.736337184906,0
3636,False,1,344.736337184906,0
3900,False,1,344.736337184906,0
3432,False,1,344.736337184906,0
3732,False,1,344.736337184906,0
1056,False,1,344.736337184906,0
832,False,1,344.736337184906,0
3720,False,1,344.736337184906,0
2404,False,1,344.736337184906,0
2684,False,1,344.736337184906,0
2560,False,1,344.736337184906,0
2840,False,1,344.736337184906,0
1908,False,1,344.736337184906,0
2196,False,1,344.736337184906,0
1016,False,1,344.736337184906,0
4304,False,1,344.736337184906,0
2044,False,1,344.736337184906,0
2048,False,1,344.736337184906,0
6208,False,1,344.736337184906,0
4260,False,1,344.736337184906,0
5632,False,1,344.736337184906,0
2652,False,1,344.736337184906,0
1892,False,1,344.736337184906,0
5952,False,1,344.736337184906,0
4280,False,1,344.736337184906,0
2016,False,1,344.736337184906,0
2764,False,1,344.736337184906,0
6684,False,1,344.736337184906,0
4268,False,1,344.736337184906,0
8172,False,1,344.736337184906,0
716,False,1,344.736337184906,0
2976,False,1,344.736337184906,0
5292,False,1,344.736337184906,0
2044,False,1,344.736337184906,0
1720,False,1,344.736337184906,0
2792,False,1,344.736337184906,0
2172,False,1,344.736337184906,0
5720,False,1,344.736337184906,0
3984,False,1,344.736337184906,0
1744,False,1,344.736337184906,0
3704,False,1,344.736337184906,0
1384,False,1,344.736337184906,0
2304,False,1,344.736337184906,0
2444,False,1,344.736337184906,0
5488,False,1,344.736337184906,0
2708,False,1,344.736337184906,0
5964,False,1,344.736337184906,0
1984,False,1,344.736337184906,0
2244,False,1,344.736337184906,0
1204,False,1,344.736337184906,0
5348,False,1,344.736337184906,0
5244,False,1,344.736337184906,0
2004,False,1,344.736337184906,0
5048,False,1,344.736337184906,0
1588,False,1,344.736337184906,0
1208,False,1,344.736337184906,0
1060,False,1,344.736337184906,0
2572,False,1,344.736337184906,0
1676,False,1,344.736337184906,0
1900,False,1,344.736337184906,0
2148,False,1,344.736337184906,0
1804,False,1,344.736337184906,0
5976,False,1,344.736337184906,0
7160,False,1,344.736337184906,0
2812,False,1,344.736337184906,0
2496,False,1,344.736337184906,0
5236,False,1,344.736337184906,0
4048,False,1,344.736337184906,0
3304,False,1,344.736337184906,0
4716,False,1,344.736337184906,0
7460,False,1,344.736337184906,0
4108,False,1,344.736337184906,0
8500,False,1,344.736337184906,0
9288,False,1,344.736337184906,0
2632,False,1,344.736337184906,0
7960,False,1,344.736337184906,0
6272,False,1,344.736337184906,0
7524,False,1,344.736337184906,0
4964,False,1,344.736337184906,0
4264,False,1,344.736337184906,0
3644,False,1,344.736337184906,0
2680,False,1,344.736337184906,0
2744,False,1,344.736337184906,0
6348,False,1,344.736337184906,0
7352,False,1,344.736337184906,0
6816,False,1,344.736337184906,0
4928,False,1,344.736337184906,0
8064,False,1,344.736337184906,0
6476,False,1,344.736337184906,0
1388,False,1,344.736337184906,0
4048,False,1,344.736337184906,0
5792,False,1,344.736337184906,0
2672,False,1,344.736337184906,0
2032,False,1,344.736337184906,0
3424,False,1,344.736337184906,0
4372,False,1,344.736337184906,0
2124,False,1,344.736337184906,0
2484,False,1,344.736337184906,0
1760,False,1,344.736337184906,0
4072,False,1,344.736337184906,0
5076,False,1,344.736337184906,0
1816,False,1,344.736337184906,0
5848,False,1,344.736337184906,0
5064,False,1,344.736337184906,0
2256,False,1,344.736337184906,0
5568,False,1,344.736337184906,0
6516,False,1,344.736337184906,0
2644,False,1,344.736337184906,0
1076,False,1,344.736337184906,0
5856,False,1,344.736337184906,0
5716,False,1,344.736337184906,0
2600,False,1,344.736337184906,0
6756,False,1,344.736337184906,0
10164,False,1,344.736337184906,0
7888,False,1,344.736337184906,0
4320,False,1,344.736337184906,0
4752,False,1,344.736337184906,0
5292,False,1,344.736337184906,0
3832,False,1,344.736337184906,0
1564,False,1,344.736337184906,0
1640,False,1,344.736337184906,0
4108,False,1,344.736337184906,0
5584,False,1,344.736337184906,0
3444,False,1,344.736337184906,0
3260,False,1,344.736337184906,0
2216,False,1,344.736337184906,0
2632,False,1,344.736337184906,0
1212,False,1,344.736337184906,0
684,False,1,344.736337184906,0
776,False,1,344.736337184906,0
2628,False,1,344.736337184906,0
1420,False,1,344.736337184906,0
6152,False,1,344.736337184906,0
3944,False,1,344.736337184906,0
4332,False,1,344.736337184906,0
2436,False,1,344.736337184906,0
4692,False,1,344.736337184906,0
3408,False,1,344.736337184906,0
3772,False,1,344.736337184906,0
2244,False,1,344.736337184906,0
3876,False,1,344.736337184906,0
4820,False,1,344.736337184906,0
1816,False,1,344.736337184906,0
2088,False,1,344.736337184906,0
4412,False,1,344.736337184906,0
972,False,1,344.736337184906,0
1416,False,1,344.736337184906,0
2536,False,1,344.736337184906,0
2588,False,1,344.736337184906,0
3524,False,1,344.736337184906,0
1444,False,1,344.736337184906,0
1944,False,1,344.736337184906,0
4784,False,1,344.736337184906,0
2372,False,1,344.736337184906,0
6324,False,1,344.736337184906,0
572,False,1,344.736337184906,0
972,False,1,344.736337184906,0
2844,False,1,344.736337184906,0
3796,False,1,344.736337184906,0
1780,False,1,344.736337184906,0
2160,False,1,344.736337184906,0
2716,False,1,344.736337184906,0
4052,False,1,344.736337184906,0
4996,False,1,344.736337184906,0
5352,False,1,344.736337184906,0
2988,False,1,344.736337184906,0
3500,False,1,344.736337184906,0
4224,False,1,344.736337184906,0
4748,False,1,344.736337184906,0
5272,False,1,344.736337184906,0
3668,False,1,344.736337184906,0
3408,False,1,344.736337184906,0
5152,False,1,344.736337184906,0
4904,False,1,344.736337184906,0
772,False,1,344.736337184906,0
5580,False,1,344.736337184906,0
2516,False,1,344.736337184906,0
3820,False,1,344.736337184906,0
1768,False,1,344.736337184906,0
4652,False,1,344.736337184906,0
3664,False,1,344.736337184906,0
5528,False,1,344.736337184906,0
6964,False,1,344.736337184906,0
2240,False,1,344.736337184906,0
3904,False,1,344.736337184906,0
5672,False,1,344.736337184906,0
1432,False,1,344.736337184906,0
3920,False,1,344.736337184906,0
2720,False,1,344.736337184906,0
2192,False,1,344.736337184906,0
3676,False,1,344.736337184906,0
4116,False,1,344.736337184906,0
5240,False,1,344.736337184906,0
6040,False,1,344.736337184906,0
1476,False,1,344.736337184906,0
2320,False,1,344.736337184906,0
4948,False,1,344.736337184906,0
3876,False,1,344.736337184906,0
4276,False,1,344.736337184906,0
2908,False,1,344.736337184906,0
1760,False,1,344.736337184906,0
3808,False,1,344.736337184906,0
3000,False,1,344.736337184906,0
4552,False,1,344.736337184906,0
4260,False,1,344.736337184906,0
4488,False,1,344.736337184906,0
2248,False,1,344.736337184906,0
3708,False,1,344.736337184906,0
1872,False,1,344.736337184906,0
3672,False,1,344.736337184906,0
5516,False,1,344.736337184906,0
2336,False,1,344.736337184906,0
576,False,1,344.736337184906,0
4692,False,1,344.736337184906,0
6456,False,1,344.736337184906,0
5384,False,1,344.736337184906,0
4104,False,1,344.736337184906,0
5620,False,1,344.736337184906,0
4376,False,1,344.736337184906,0
6932,False,1,344.736337184906,0
5204,False,1,344.736337184906,0
6060,False,1,344.736337184906,0
4160,False,1,344.736337184906,0
5388,False,1,344.736337184906,0
3624,False,1,344.736337184906,0
2648,False,1,344.736337184906,0
5696,False,1,344.736337184906,0
2296,False,1,344.736337184906,0
6672,False,1,344.736337184906,0
4852,False,1,344.736337184906,0
2308,False,1,344.736337184906,0
4480,False,1,344.736337184906,0
7620,False,1,344.736337184906,0
3452,False,1,344.736337184906,0
5676,False,1,344.736337184906,0
1676,False,1,344.736337184906,0
5468,False,1,344.736337184906,0
5240,False,1,344.736337184906,0
5816,False,1,344.736337184906,0
8076,False,1,344.736337184906,0
3636,False,1,344.736337184906,0
6864,False,1,344.736337184906,0
2588,False,1,344.736337184906,0
1676,False,1,344.736337184906,0
4176,False,1,344.736337184906,0
2992,False,1,344.736337184906,0
6332,False,1,344.736337184906,0
3736,False,1,344.736337184906,0
4840,False,1,344.736337184906,0
3552,False,1,344.736337184906,0
6868,False,1,344.736337184906,0
5156,False,1,344.736337184906,0
