value,   feasible,   frequency, time, iteration
1352,False,1,473.28250312805176,0
878,False,1,473.28250312805176,0
1970,False,1,473.28250312805176,0
754,False,1,473.28250312805176,0
1652,False,1,473.28250312805176,0
1064,False,1,473.28250312805176,0
2038,False,1,473.28250312805176,0
1526,False,1,473.28250312805176,0
2202,False,1,473.28250312805176,0
2810,False,1,473.28250312805176,0
2586,False,1,473.28250312805176,0
1664,False,1,473.28250312805176,0
2516,False,1,473.28250312805176,0
2076,False,1,473.28250312805176,0
2940,False,1,473.28250312805176,0
2252,False,1,473.28250312805176,0
2000,False,1,473.28250312805176,0
3606,False,1,473.28250312805176,0
812,False,1,473.28250312805176,0
3934,False,1,473.28250312805176,0
1838,False,1,473.28250312805176,0
1732,False,1,473.28250312805176,0
1398,False,1,473.28250312805176,0
2882,False,1,473.28250312805176,0
690,False,1,473.28250312805176,0
1520,False,1,473.28250312805176,0
1974,False,1,473.28250312805176,0
1206,False,1,473.28250312805176,0
2378,False,1,473.28250312805176,0
2928,False,1,473.28250312805176,0
1652,False,1,473.28250312805176,0
4502,False,1,473.28250312805176,0
2674,False,1,473.28250312805176,0
1360,False,1,473.28250312805176,0
3112,False,1,473.28250312805176,0
1776,False,1,473.28250312805176,0
388,False,1,473.28250312805176,0
1584,False,1,473.28250312805176,0
2212,False,1,473.28250312805176,0
2272,False,1,473.28250312805176,0
2784,False,1,473.28250312805176,0
1852,False,1,473.28250312805176,0
2622,False,1,473.28250312805176,0
1760,False,1,473.28250312805176,0
3698,False,1,473.28250312805176,0
790,True,1,473.28250312805176,0
1110,False,1,473.28250312805176,0
1672,False,1,473.28250312805176,0
888,False,1,473.28250312805176,0
1386,False,1,473.28250312805176,0
734,False,1,473.28250312805176,0
1744,False,1,473.28250312805176,0
320,False,1,473.28250312805176,0
1238,False,1,473.28250312805176,0
754,False,1,473.28250312805176,0
1166,False,1,473.28250312805176,0
0,False,1,473.28250312805176,0
440,False,1,473.28250312805176,0
1190,False,1,473.28250312805176,0
1728,False,1,473.28250312805176,0
1756,False,1,473.28250312805176,0
1200,False,1,473.28250312805176,0
1778,False,1,473.28250312805176,0
1304,False,1,473.28250312805176,0
2120,False,1,473.28250312805176,0
1686,False,1,473.28250312805176,0
1736,False,1,473.28250312805176,0
2376,False,1,473.28250312805176,0
3288,False,1,473.28250312805176,0
1520,False,1,473.28250312805176,0
1122,False,1,473.28250312805176,0
1544,False,1,473.28250312805176,0
3236,False,1,473.28250312805176,0
3056,False,1,473.28250312805176,0
1944,False,1,473.28250312805176,0
1202,False,1,473.28250312805176,0
2686,False,1,473.28250312805176,0
1622,False,1,473.28250312805176,0
1522,False,1,473.28250312805176,0
2394,False,1,473.28250312805176,0
2030,False,1,473.28250312805176,0
778,False,2,473.28250312805176,0
1214,False,1,473.28250312805176,0
1520,False,1,473.28250312805176,0
2062,False,1,473.28250312805176,0
570,False,1,473.28250312805176,0
1084,False,1,473.28250312805176,0
4734,False,1,473.28250312805176,0
318,False,1,473.28250312805176,0
1678,False,1,473.28250312805176,0
1394,False,1,473.28250312805176,0
1472,False,1,473.28250312805176,0
1566,False,1,473.28250312805176,0
4076,False,1,473.28250312805176,0
602,False,1,473.28250312805176,0
2294,False,1,473.28250312805176,0
2588,False,1,473.28250312805176,0
2134,False,1,473.28250312805176,0
1098,False,1,473.28250312805176,0
3100,False,1,473.28250312805176,0
1988,False,1,473.28250312805176,0
2556,False,1,473.28250312805176,0
3772,False,1,473.28250312805176,0
1712,False,1,473.28250312805176,0
2048,False,1,473.28250312805176,0
3028,False,1,473.28250312805176,0
3348,False,1,473.28250312805176,0
558,False,1,473.28250312805176,0
990,False,1,473.28250312805176,0
3358,False,1,473.28250312805176,0
3648,False,1,473.28250312805176,0
2860,False,1,473.28250312805176,0
888,False,1,473.28250312805176,0
888,False,1,473.28250312805176,0
2266,False,1,473.28250312805176,0
2152,False,1,473.28250312805176,0
1542,False,1,473.28250312805176,0
3378,False,1,473.28250312805176,0
2124,False,1,473.28250312805176,0
1948,False,1,473.28250312805176,0
1764,False,1,473.28250312805176,0
888,False,1,473.28250312805176,0
888,False,1,473.28250312805176,0
4828,False,1,473.28250312805176,0
3628,False,1,473.28250312805176,0
2952,False,1,473.28250312805176,0
880,False,1,473.28250312805176,0
728,False,1,473.28250312805176,0
220,False,1,473.28250312805176,0
1884,False,1,473.28250312805176,0
1856,False,1,473.28250312805176,0
1358,False,1,473.28250312805176,0
1578,False,1,473.28250312805176,0
2284,False,1,473.28250312805176,0
2728,False,1,473.28250312805176,0
330,False,1,473.28250312805176,0
3396,False,1,473.28250312805176,0
550,False,1,473.28250312805176,0
330,False,1,473.28250312805176,0
3004,False,1,473.28250312805176,0
1926,False,1,473.28250312805176,0
2168,False,1,473.28250312805176,0
1768,False,1,473.28250312805176,0
1910,False,1,473.28250312805176,0
3180,False,1,473.28250312805176,0
1396,False,1,473.28250312805176,0
1640,False,1,473.28250312805176,0
1876,False,1,473.28250312805176,0
1664,False,1,473.28250312805176,0
2960,False,1,473.28250312805176,0
1836,False,1,473.28250312805176,0
612,False,1,473.28250312805176,0
1628,False,1,473.28250312805176,0
2820,False,1,473.28250312805176,0
1794,False,1,473.28250312805176,0
3058,False,1,473.28250312805176,0
2216,False,1,473.28250312805176,0
2380,False,1,473.28250312805176,0
2136,False,1,473.28250312805176,0
3998,False,1,473.28250312805176,0
942,False,1,473.28250312805176,0
3844,False,1,473.28250312805176,0
4904,False,1,473.28250312805176,0
2980,False,1,473.28250312805176,0
2756,False,1,473.28250312805176,0
1726,False,1,473.28250312805176,0
3938,False,1,473.28250312805176,0
4334,False,1,473.28250312805176,0
4788,False,1,473.28250312805176,0
3392,False,1,473.28250312805176,0
2380,False,1,473.28250312805176,0
3330,False,1,473.28250312805176,0
2002,False,1,473.28250312805176,0
1272,False,1,473.28250312805176,0
3772,False,1,473.28250312805176,0
2128,False,1,473.28250312805176,0
1740,False,1,473.28250312805176,0
4708,False,1,473.28250312805176,0
2704,False,1,473.28250312805176,0
2608,False,1,473.28250312805176,0
1898,False,1,473.28250312805176,0
5540,False,1,473.28250312805176,0
1732,False,1,473.28250312805176,0
4612,False,1,473.28250312805176,0
966,False,1,473.28250312805176,0
3292,False,1,473.28250312805176,0
2356,False,1,473.28250312805176,0
3644,False,1,473.28250312805176,0
3250,False,1,473.28250312805176,0
2338,False,1,473.28250312805176,0
3284,False,1,473.28250312805176,0
2780,False,1,473.28250312805176,0
3016,False,1,473.28250312805176,0
1732,False,1,473.28250312805176,0
2492,False,1,473.28250312805176,0
4616,False,1,473.28250312805176,0
2668,False,1,473.28250312805176,0
4328,False,1,473.28250312805176,0
3896,False,1,473.28250312805176,0
4428,False,1,473.28250312805176,0
3308,False,1,473.28250312805176,0
4576,False,1,473.28250312805176,0
3030,False,1,473.28250312805176,0
2344,False,1,473.28250312805176,0
4414,False,1,473.28250312805176,0
3472,False,1,473.28250312805176,0
3926,False,1,473.28250312805176,0
5838,False,1,473.28250312805176,0
3166,False,2,473.28250312805176,0
